# Directed graph (each unordered pair of nodes is saved once): roadNet-PA.txt 
# Pennsylvania road network
# Nodes: 1088092 Edges: 3083796
# FromNodeId	ToNodeId
224278	224341
964562	964574
101857	101858
299284	299197
723949	723948
1086626	1059940
63796	63795
197181	197184
40101	40083
425256	425539
687074	687077
952425	952614
937479	937478
72953	74542
416489	416480
723985	724005
44220	44229
1039752	1039751
1071465	1071475
782977	782982
587587	587526
838231	838328
424693	424689
863585	862915
233859	233860
920773	921139
984682	984676
908494	908099
549457	549458
878857	878855
6336	7302
25165	25164
1012205	1008620
56888	45155
645843	645844
304844	304841
432876	427793
754675	754676
416508	416494
821225	821590
451155	451150
397863	397835
570104	570205
299099	299102
845705	845708
358738	358737
954850	954830
812626	812625
316138	315361
761575	761580
828543	828546
820986	820987
466107	466106
410634	408180
850845	854636
944365	944364
822941	822746
350037	349151
196658	196657
85056	84259
8565	7978
1071589	1071574
376	391
932096	931922
482164	482166
471320	471321
412402	397603
766398	766399
26030	26031
631206	631207
1024555	1024876
859630	859639
332525	332508
351520	351516
1075116	1075119
66942	67066
516997	516474
72408	72407
768699	768695
864856	864857
929487	929485
133029	154555
921149	921150
536161	536157
612570	612571
629091	627299
343773	342398
545218	555609
158307	158312
511319	511326
882637	882646
247460	247807
575281	575282
399072	399073
1037420	1037413
670349	666671
891585	891447
599019	599020
738130	737632
932409	932331
166559	166560
398550	409149
98432	98433
590847	583929
315835	315713
761924	761926
664583	664668
994540	994547
784801	784649
672643	672644
378253	378257
703246	703247
971088	970572
35199	35197
181690	181689
476772	476773
165974	165606
486467	496232
992864	992863
430832	430836
921435	921431
528787	528176
488195	497899
99065	99027
657645	657646
377137	377111
468394	480528
607465	607464
588765	588756
16296	16295
122746	122704
655851	655779
30112	30131
389236	389235
882047	882019
593810	593701
689352	695100
5625	5582
962255	962254
508183	507998
819845	819850
69996	70019
593404	593400
432234	432233
864030	864036
14366	14370
189604	189864
409214	409212
302427	302428
250955	250694
764620	762099
437864	441532
25486	25485
774286	774285
846070	846590
224109	224047
501497	501498
1014336	1012343
448190	448224
560110	560109
536301	536302
228817	228816
179301	179017
51777	51801
407635	407630
884846	884845
485641	485766
969564	970960
894496	893644
882045	882046
672660	672591
1049872	1049873
312298	312299
224464	224462
597906	597905
863301	866421
487407	487266
404247	404245
714072	714071
216799	199259
915765	916491
776125	776123
342134	342105
83070	83071
263567	264387
965857	965969
554970	555309
254827	250522
632961	632960
552809	553154
804427	804426
1033023	1033021
30417	11932
610049	609024
102119	102118
607668	607562
512422	512417
333273	333020
380574	380335
203186	203187
706506	706501
484452	483546
321576	321577
446960	446961
658008	658006
159145	162631
1032719	1032718
89194	89195
391162	391294
459846	459764
967016	967021
689374	689376
78960	78963
1083904	1083903
95573	95574
696923	696922
756226	756227
413166	413181
612922	614247
786850	786851
869269	869624
442683	442675
124435	117308
461756	460603
429834	429814
978639	978638
900915	899211
741811	742131
698195	698194
85211	85631
224598	224597
1052460	1030659
141397	141475
653245	653252
834260	834259
412900	412894
371923	371919
471878	471247
304623	304562
1063439	1089130
842530	842528
2043	2038
13027	35726
102684	102870
89066	89068
64751	64750
56074	50175
692195	692196
1032100	1032103
87084	86958
1075695	1075634
113118	113129
588713	588712
1032933	1032940
932190	931756
699858	699906
591888	591889
195826	195768
432869	424550
788610	788609
543124	543209
635247	636244
262928	262924
296989	297029
1006364	1005988
877969	877979
328861	328822
30443	30442
586140	586178
344910	344908
275941	275956
478375	478372
531140	530953
472652	459173
953630	951544
67437	70582
597130	597133
920220	920221
25278	25277
1043223	1043147
879140	879103
769724	769898
628174	628175
364378	364306
796422	796444
74694	74696
466507	466505
726080	725071
783167	782927
41971	42161
1046917	1046941
864243	864222
725591	725592
581876	582200
314858	314859
847999	848391
56986	56987
499305	492614
200157	200158
975822	975813
465194	465196
75351	75285
1036346	1036345
795436	795433
550293	550279
693695	693696
112573	112572
1080341	1080220
868107	862211
854989	854956
216288	216287
519930	519925
1053884	1053852
91555	83802
275563	275564
728507	728587
835650	835648
188867	188872
722934	722374
197568	214036
725825	725823
356630	356628
586574	586573
17618	17574
466687	466685
588232	588226
443592	443572
1065337	1065320
533002	533433
1023387	1023573
197	77
168763	168756
451437	451421
598484	598479
341344	341348
211883	212997
700846	700862
317734	317578
821299	821302
614374	617523
489938	498598
410846	410852
426034	426018
149908	149909
515088	515137
792705	792704
641557	641555
1034552	1034559
482259	434529
393466	393482
58344	58346
275431	275526
274326	274340
898316	898052
605601	605600
543264	543263
287251	287265
336973	343803
26520	26521
375914	375913
681796	691826
973416	973476
557744	557715
257526	441307
624622	624653
742725	745027
147330	147446
618761	618742
267061	267059
663990	664013
342128	344718
410006	409989
490372	491308
645185	645184
561585	561640
9593	9589
297902	297915
726119	726118
474005	474925
240745	240746
884360	885044
806308	806208
194087	194083
1084804	1084805
185089	185091
28531	28669
159023	159019
1034111	1034104
52308	52310
595395	595398
1069041	1069040
195	196
521171	521170
493929	494457
547129	547141
1046038	1046036
807675	807655
311182	311183
515246	515248
27424	27439
86892	86893
906363	906362
390595	390602
765861	765864
839283	839282
700464	700466
582084	582213
673959	673710
660746	676960
719589	719528
1061299	1061298
98411	98413
1053683	1053730
562056	562053
406672	406693
312657	312906
19972	19964
576628	576629
176154	175868
716278	716280
238399	238404
800364	800363
615793	615798
975084	975083
375629	375687
734741	734823
566594	566599
338538	338794
878911	878302
882038	887045
799597	790873
298642	298880
278978	278974
1014696	1003339
1010071	1010069
673846	673875
207159	207186
120901	120936
834566	834568
920155	919940
175651	175649
682686	682689
182178	182153
1048731	1048732
478523	478556
504773	504501
612572	612012
543386	543391
788018	788016
833352	833344
698793	698269
260219	267180
91140	88237
319535	319534
530606	530618
46904	46905
510859	510866
974611	976778
990280	990281
343401	344649
62631	62650
585374	585375
451463	451462
1590	1588
1057123	1057224
568643	568642
327573	327571
422414	421597
822548	822551
203553	203550
124593	111853
584103	584111
195165	195162
761852	761837
88408	88407
721502	709890
341686	332136
1082669	1082670
393911	393919
849031	848974
748478	736770
509180	509591
29379	29415
675873	675764
980765	980777
1036775	1036778
225123	225448
438857	438636
825707	825704
890667	890461
491793	491800
464327	464550
866512	857323
668773	668761
686750	686748
1087405	1068553
779478	754390
857070	857161
476917	476913
397915	398362
483215	483217
546306	546308
697054	697053
569705	569706
1032878	1033306
707179	707175
981901	981903
427863	427864
316074	316073
986815	997353
478600	479178
101702	101694
875908	875911
533968	533892
3167	3159
820179	819853
561434	561459
167743	167550
905867	905865
267397	267396
1056072	1056071
832302	832415
841571	841514
465389	465390
881373	896212
613165	613167
1016600	1016599
988619	988602
782296	781993
831139	831140
1072753	1072749
463188	463190
946409	946375
158941	158943
368160	368162
505006	505011
367048	367052
916715	916710
180038	180037
273834	273885
52611	52419
169522	169523
507892	507893
575979	579127
1015227	1015161
672586	672518
429465	429464
329424	329423
1070717	1070718
543713	543710
819126	818804
252471	252448
1031333	1030897
609588	610365
42613	42614
97068	97617
711523	711522
549801	549800
533926	533924
405476	405468
403891	403887
398727	398726
855609	855194
1059259	1053976
7732	7733
744792	744790
157169	153308
403452	403356
984274	984275
856846	866571
529661	529664
16618	16792
82457	82431
510348	510366
854186	854187
619636	619844
31931	31956
246460	246459
460973	460974
803625	803678
1058521	1058522
857627	857819
477693	477690
515123	514938
705180	705226
856134	856136
215268	193174
548920	548918
572351	572374
716269	716273
816611	807440
443640	444104
926296	926279
1047644	1047643
572488	575727
110879	110568
931588	931646
258780	258783
1047049	1047046
392154	392153
547383	548308
21928	21837
997394	997393
54787	54784
614606	614608
781378	781379
671107	667472
915751	915217
405136	405135
333209	332176
340163	340165
17289	17290
957748	957749
671792	667499
319186	319007
878123	878124
952385	952384
493024	493027
791644	791627
236878	236885
540790	540791
1042468	1042472
303247	303257
238596	238595
287443	287444
597360	597358
361849	361742
63561	63563
849610	849607
261091	261333
468489	480502
560003	558034
1021474	1021473
753062	753048
1011185	1011186
1027732	1027730
101694	100904
394404	394393
199823	211265
878060	878062
295794	295793
260393	260392
970539	971106
592007	592003
776783	776780
459179	459175
841065	841066
101770	108489
965499	965795
797428	795233
8081	9025
91504	92106
571012	570989
824524	826823
610937	610908
973967	973968
572868	572850
792471	792438
821353	821549
758066	758067
408292	408288
267583	267724
296765	296748
391964	391960
147879	147878
502179	502027
571145	571150
1066592	1087765
276575	276524
381522	381521
970463	977906
454123	454044
502376	502377
110715	110713
466041	466150
7171	7170
335857	335652
658512	658513
188584	188761
947282	948926
801716	801714
245510	245511
98310	98215
404305	404462
1010419	1010416
485346	485347
637624	637625
1981	1980
909338	909334
363783	363781
1049958	1049959
255016	255024
598751	598830
43545	43408
629511	629513
973423	973422
171494	171496
19140	19139
212519	212518
928044	928664
994792	994753
752288	752323
333291	333031
248981	248984
187764	187757
444754	444762
255668	255669
564876	564875
381329	369711
868407	868409
741245	740904
1036172	1036173
671729	671728
68169	68170
99590	99586
305210	305213
934146	933940
800192	800182
615926	615931
902362	903094
447182	447183
518677	518676
1014194	1012312
93642	94018
957062	957063
995134	995178
406348	406347
753389	779020
351353	351027
723889	723890
575551	575552
1030423	1030422
639804	639816
311595	311587
345838	345834
450943	450944
1071506	1071508
180397	180396
361858	361745
1037709	1037711
408542	408541
287954	287956
565085	565084
50915	57046
43400	43401
354870	354869
429331	429335
954708	954696
366847	369539
288703	288705
209555	209556
143423	143424
423561	423560
266298	266299
457537	457939
32662	33299
244356	243747
159156	159157
718338	718238
502185	501968
193612	215465
439449	439418
1059120	1059150
850887	850889
686575	692756
548972	548971
493962	493961
885084	885517
64203	64206
547974	548607
738199	740277
868178	868032
182258	182176
193924	216358
422138	422221
25161	25152
948494	948418
508249	508250
1056874	1056875
363462	355368
967943	965327
14082	35988
1017556	1017557
637517	637516
1064774	1064860
627870	627910
903489	903493
61687	61688
866573	856900
792525	792506
703262	703287
1047502	1047501
599675	599677
640833	640834
620938	620953
141073	141076
289793	289807
312627	316235
46703	46707
587073	587042
434219	434220
919533	919532
160426	160423
46829	46831
856225	856339
170851	170853
402523	402521
379071	382135
751742	751743
199825	213912
665803	678684
988119	988117
422827	422816
164617	164615
1036286	1036287
576512	576511
595062	600659
822580	822404
1032429	1032430
1016617	1016770
290642	290643
563367	563366
1046626	1046608
206238	212451
407228	407230
772352	772355
720750	720747
347218	347256
985023	985046
878275	878274
841157	841158
218380	218384
54688	54687
718328	709466
505762	505763
663824	663825
1396	1686
181059	181057
256214	258085
892995	893397
405636	405637
898012	898017
1069086	1087415
532419	543970
515991	515923
40751	40752
113773	111774
808352	808516
462280	462289
774271	774272
100249	100257
507664	507500
999078	999135
740846	740828
836178	836213
23525	34556
528955	528956
609371	609487
245559	246113
132697	132694
318536	318480
40596	40637
686706	686577
731058	731061
24328	15448
1050187	1050186
844266	844260
997516	990187
494744	494739
647715	647628
269037	269034
348448	348186
36220	36223
510744	511079
41396	41395
856439	856441
111905	111903
1054553	1054554
449091	449647
415679	415678
540131	540134
17133	17142
158452	158451
445957	445961
351539	351520
995628	995631
1026496	1026495
196655	196654
892181	892182
136466	136467
147750	153190
300980	300947
818721	826191
633014	631646
673097	673090
1011437	1008823
100034	100171
407471	407468
426864	426866
737916	736710
888228	887201
343917	342448
108260	102507
180734	180838
267891	283074
285151	285150
641844	641866
249007	248714
470618	470619
816010	807553
529162	529167
114295	114294
39776	42579
385599	386607
919007	919006
1046921	1046920
416623	416624
131454	131456
1016634	1016630
403465	403461
671301	661144
469876	469875
948602	948604
849017	849018
773470	773255
870906	870905
974531	974530
1024380	1024381
260176	260177
825259	826090
676080	672607
481475	481675
951458	951461
512702	512703
548632	548636
218582	218599
63218	63227
272596	272591
983347	987172
57839	57761
255290	255289
386997	387001
156204	144799
443926	444184
661190	661191
841500	841496
498060	498061
611817	606076
286038	286037
149794	132750
198979	198980
930546	930547
590351	590352
230129	230420
111642	111837
907773	913197
370812	370530
713676	714310
953026	953021
938831	939016
399858	399863
628048	628046
151712	151714
933738	933737
725429	725432
732475	732574
1004833	1004834
900248	900249
676024	676025
578733	578732
89263	89277
159172	159171
31786	31785
1049749	1049615
629174	630652
40167	40152
351276	351275
1037171	1037170
546130	545706
561949	558449
520832	520833
406026	406028
705702	705703
821836	822006
880890	881258
137861	137863
209991	209923
522125	522126
127588	127589
985519	985774
806284	806384
1087996	1065223
71673	71669
589181	589206
918	919
181386	181747
154646	154647
910548	908391
746499	746501
42645	42646
33765	33753
360927	361157
421540	421538
226670	226673
384726	384683
1009796	1009797
884240	884237
350963	351223
942441	942443
681292	696853
462390	462539
1030308	1030305
782019	783375
870460	877266
691817	694191
824015	823990
654275	654274
236087	236004
66830	66831
1002621	1002622
386420	386400
278261	273643
838692	838969
576669	576670
42365	42377
1008872	1008871
849814	849812
860350	860352
734461	748935
112710	112480
1020639	1020645
255584	255633
560615	560617
184716	172900
1060613	1060607
1047661	1050743
826616	826617
928423	929212
372213	372212
718915	712607
13299	992755
752298	752295
507904	507905
495281	495242
1072745	1072744
640087	641127
1032594	1032598
1070865	1070866
215507	187858
1073801	1073816
636673	636983
508279	508281
436819	436818
274203	274154
985206	984276
101370	101376
530466	530361
831661	831667
1037389	1037388
832653	842190
1054872	1054373
1007129	1005821
750455	741914
522345	522715
831834	831848
872350	872537
594704	594689
1045746	1045745
841311	841323
110413	119112
285927	285922
204699	204697
551392	551279
801824	801825
178908	178846
593991	593990
1071225	1084223
95236	102135
25086	25050
583235	583236
954031	953968
947385	947301
416523	416522
500478	500712
746059	729868
385996	386004
973832	973828
803650	803641
639734	639728
752224	752220
451859	451866
458934	458936
100707	100780
242652	242463
256441	256358
297018	297012
777788	776861
934543	934545
389761	389760
308221	291080
340734	340733
784118	784105
805846	805866
122267	121891
249059	244790
228265	228243
315210	315209
923015	923014
488087	491704
763738	763737
654900	655103
64473	64471
80314	89064
241948	241947
183583	183581
349832	349835
341240	341224
196461	764952
666838	666839
60701	60708
497332	497168
931445	931444
199456	199463
54821	54817
854843	840729
793343	793344
709647	709628
510203	510202
961670	961880
162706	162702
60607	60610
1016057	1015756
571723	571719
554019	554032
375654	375202
689802	689824
482556	482559
59132	59123
53103	53102
570112	570093
423419	423373
520271	520270
445761	444606
737133	737134
605993	605342
1024008	1024007
223391	221595
1064142	1064151
37203	37202
1057472	1057473
751837	751861
684722	684981
490836	491133
937996	938020
988566	988565
396216	396213
538328	538215
529588	541367
908979	908973
72385	72366
990076	990205
115178	115179
706038	705667
926734	925846
1024383	1024384
942905	942908
781689	781778
604985	604984
498020	498005
357450	357844
668821	668795
289105	289106
230954	230979
356276	356275
238508	238507
45830	45829
784615	784552
576954	576956
281237	281235
1060767	1062277
296607	296608
869233	869104
453222	455591
807440	816611
1038414	1038413
1082923	1082918
296264	296266
926396	922190
982838	986891
496234	495225
115656	115585
147677	147672
135665	135706
767766	767808
931062	927772
1026004	1026005
433370	430148
194125	194123
601397	601458
669363	669368
1020166	1020164
724885	724886
1028380	1023510
205791	205790
517640	517641
655994	361642
700357	703185
335517	335518
331882	331715
102662	102663
347441	353938
812122	812117
154172	154169
435003	435307
291221	291220
386273	386263
82263	82264
210063	210077
55804	42585
531342	531341
465397	465398
295007	295000
54584	54667
790580	790579
307214	306055
923529	923800
213281	188504
292476	292481
697464	706945
86517	91831
588049	588050
683254	683077
239333	239332
189844	189842
324415	325154
882211	881628
513986	513984
456471	443976
541070	541253
845996	845888
254395	252823
986220	986219
705882	705883
681148	680964
675247	675245
537610	537794
724812	724811
787896	786344
771804	771806
574900	574893
73859	73850
642272	642273
117493	117496
149077	149030
371680	371679
496820	492667
375638	375637
816553	816555
635506	635504
180958	181552
762411	762402
303058	303069
505884	505882
821698	821612
919554	919821
693735	695473
511490	511498
34298	17039
1069326	1069325
25293	25248
363402	364984
150448	150455
772462	772459
433300	433141
598311	598313
827310	827312
787816	787814
1064752	1064755
972025	970813
46705	46706
1021798	1021797
1043284	1043322
360564	360543
64033	64040
228397	228398
214043	187469
263728	263724
886121	886149
238884	239016
24658	24659
498036	498038
513542	513537
919981	919982
1073168	1073167
554534	553623
468488	468489
640402	640403
330063	330084
123856	123086
196532	196536
891354	884153
273923	273994
690576	690574
360684	360899
44820	44895
1061610	1061621
721992	721991
100007	100008
588489	588492
132122	132123
874882	874587
1060040	1060051
273372	275637
348037	346880
362878	362877
900429	900615
558125	558123
108824	98787
100679	100680
374914	374929
787979	787978
965231	965226
847573	849643
1045622	1045652
112198	112194
856613	856118
386902	386657
863499	864127
507494	507831
736710	737914
32689	32690
695878	683120
868078	868077
885149	885147
320524	320522
820688	820687
485962	485943
205645	205644
674568	674563
670795	670801
23395	23359
752393	752455
219949	219950
833115	833120
1082117	1082119
492401	492402
39016	38987
34680	29949
384245	384231
262600	262598
882700	891523
57814	57816
617219	616399
993659	993658
660073	660074
72239	63461
116609	116607
232199	232197
136257	136256
168485	168484
1058085	1058087
1034057	1035852
652807	652782
1022927	1022925
934837	934835
998798	998799
525075	525076
707814	707812
53855	53856
699418	699416
910102	909773
747227	748550
450103	450102
554118	554074
537567	543412
706562	706170
654144	667581
641146	641145
352912	352922
287420	287321
615497	615367
713934	713935
910995	910988
41377	41497
323928	323931
1021679	1021684
240170	240171
497681	502441
84006	84033
1073096	1073099
221424	221423
300293	300298
618079	618080
871239	871230
1037621	1037619
184427	184428
943793	943791
504471	504679
674327	674376
127935	127936
986968	984522
986277	986280
1061694	1061700
347752	347750
1000574	1000475
728863	728862
783622	783624
819464	817109
1025703	1025704
480487	467943
281816	281815
799802	799803
308993	308989
231683	231684
287706	287813
59914	59913
1046824	1046814
224572	224571
868386	868384
665790	665777
460322	460323
703871	704063
192547	192542
862349	862302
122427	122578
758261	758260
615407	615248
885426	885428
452627	452631
266286	263431
421775	421788
852867	852868
958234	957760
949467	949465
425822	425837
1005663	1005661
190450	190449
608877	608874
325225	323926
560947	561268
486971	486938
834278	834277
784754	784052
486629	496865
438381	438377
778417	778416
920052	919694
44256	44258
31260	31314
313513	313514
794584	794585
266902	266900
273937	274000
71348	71349
582116	582210
849165	849163
303489	301011
1019362	1019361
15658	15715
605884	593098
466295	466999
284669	284667
538580	538190
802544	801558
1009840	1009841
622427	622434
459826	459598
994920	994921
928733	929262
956046	955918
252237	251351
693976	684017
975499	975497
332687	332692
989518	993883
423257	423282
795595	795593
264448	264446
193998	193997
298032	298033
339902	339901
592805	592938
332136	332124
121136	121144
905633	918866
844847	844848
118766	124579
322822	323112
454582	454570
432114	432122
412903	412902
983427	983426
450201	450202
737212	737638
803952	803951
74117	74115
952786	952787
609778	609765
720820	720819
725018	725019
408174	408175
144486	144485
19361	19358
663381	663382
527490	527492
473449	472134
951044	951043
659644	659636
610114	610112
681996	681991
1006526	1006527
268946	281654
31165	31062
247711	247410
379927	379983
665425	665424
638712	638704
355673	355393
788399	788400
55955	53915
179442	179443
71566	71513
1061078	1061077
854406	854915
384648	384643
1080541	1080538
258504	258522
911364	911386
1076458	1076474
981295	981323
1080850	1087274
1008100	1007516
152840	141499
564131	564138
403847	403905
870377	870379
1034877	1034876
853204	853216
162811	162930
211614	190460
1049093	1049094
50171	50153
749435	739845
490012	491517
58238	58236
903801	903821
674539	674540
944644	944630
846242	846241
325231	325233
603425	603424
1060765	1060745
657502	657432
315567	315581
115539	115533
141783	141780
712649	712654
433338	431514
337295	337328
115232	115323
250352	250125
456223	456302
331224	331232
872290	872460
142999	143000
858036	858038
579574	569048
239994	248697
613136	613134
670964	670963
885408	885409
55148	55149
727489	517054
530484	530382
731294	731286
625026	626849
705233	705141
718314	718394
136790	150787
989362	989412
796639	796640
978164	969781
518054	518044
794232	794233
483795	483957
451570	451569
541266	541339
541172	541177
692281	692270
418519	418518
454820	454823
1004461	1010490
829881	829879
680490	680489
417474	417468
1061879	1061881
773511	773510
121579	121584
1027100	1027564
256384	256513
772585	772582
624064	624059
471793	471508
306174	306173
769981	769979
1065590	1065592
281232	281231
642036	642039
568524	568577
889643	890163
619271	619272
955659	956818
849208	849209
160187	160191
196103	196105
564309	564235
452723	452713
567217	567216
556190	556188
845278	845280
134367	125854
411540	411541
421991	421993
493893	493897
138599	133098
874123	874125
241807	241806
129753	129756
749294	743991
734678	734683
58336	58321
400535	401023
563550	563551
122453	122452
404487	404457
842484	842482
560754	561105
585999	586005
133723	133724
565902	565919
661588	661589
486132	486133
406957	406959
461363	461364
993542	993540
296551	296550
1063552	1063588
321610	321606
392101	394982
556046	553246
102401	107579
948866	940482
894673	893683
1083819	1081278
569948	569935
759448	759449
838597	838585
757588	757574
703133	703142
434991	707626
709738	714704
922219	922311
909844	910512
510805	511098
1082549	1082551
99280	99281
534560	534559
531464	531466
86234	86235
760638	760643
573380	573385
591946	591970
860396	865564
324748	325119
176490	176491
67639	67640
841452	841454
136609	136604
784427	784426
228129	234316
1032002	1032024
473558	473562
1004761	1004760
517946	517947
294906	294907
918335	918607
351376	351381
698499	698497
707484	707483
615090	615541
548434	548385
591617	591618
704050	703861
1056811	1056812
719567	719572
351185	351188
885991	886004
518388	518386
196696	196690
241148	241130
247870	247723
156063	131686
269691	269703
273914	273719
317704	317703
672841	672840
926479	922159
834227	834226
883521	883523
1057358	1057359
1065314	1065316
313587	317215
285814	285812
506146	506157
170659	171955
240231	240235
699562	699550
450928	450927
19854	34187
497352	497346
753842	753841
595905	595915
861488	861483
631565	631689
812240	811686
1047582	1047584
459841	459845
710128	709927
120038	120061
132292	132289
301993	301991
454804	454743
650690	650681
760403	760424
512958	504663
168908	171463
611381	611382
379470	379471
667200	667196
547920	547942
800818	800819
387290	387287
792471	801512
326767	326769
509141	510083
80881	80869
133952	133953
428459	428407
866424	866777
998945	998944
299810	297051
808105	808103
886763	888278
946213	945799
498798	498790
25399	25398
164751	164701
514496	514495
574469	574510
92788	92789
645114	645116
983497	983506
505542	505543
897821	898642
535141	535152
330078	330077
282154	282331
156347	156349
159794	159797
243322	243320
559366	559356
943876	943875
102067	102085
409813	409788
834814	834792
423313	427934
773712	773645
332295	333234
587534	587500
977709	976435
102460	102461
690925	690907
289054	289058
966984	966985
901142	901143
191268	191244
753607	753608
1014693	1014726
635383	645623
654775	654774
884741	884750
570094	570111
1087802	1087804
457575	444279
416248	420154
242017	242013
407623	407624
346405	346178
666555	666544
230107	230110
621485	621474
553027	552977
772210	772212
748259	748262
1041813	1041800
319594	319590
102922	97523
393273	393270
966504	966502
491079	491092
293718	293716
724211	724210
315457	315522
791371	791376
147868	147860
457626	458259
200108	200110
1067215	1067213
925568	923599
896660	896658
467639	466704
96599	96603
326347	326336
170951	170949
667137	667138
296911	296791
524236	523849
37105	37125
979993	980020
276979	277219
284786	284757
1008853	1008852
854502	854508
709501	709524
421892	421831
337388	324826
267915	267907
196730	196713
1029575	1019957
547625	556608
115822	113504
79058	92727
262943	262947
1002976	1002974
735604	735600
1028238	1028080
874616	874609
1009531	1009534
562770	561286
10439	2318
448758	448982
609535	609155
146868	146867
76393	75804
314021	313841
464657	464658
70635	70626
875923	877460
854069	854073
644595	644665
516438	516437
1070416	1068251
176413	176552
463042	465693
1083774	1083754
482491	482490
509900	509907
105728	105679
120319	120320
376729	376665
610231	608058
370922	370896
504638	504396
832116	832012
564633	564634
853043	853047
278076	273468
613917	613919
19198	19207
266449	266451
87314	87334
13349	13340
808899	809012
440373	440204
635979	635978
312996	313029
641543	641540
584145	584146
371893	381783
760886	760903
180426	180422
584269	584335
927153	929867
30404	30403
883024	883041
541873	542105
887793	885850
447880	449355
992705	990918
279805	279759
20089	19750
265995	259647
582488	582273
867382	867380
609226	609151
951872	951892
163738	163458
166893	166696
454956	454957
240921	240916
915150	915153
710998	710875
203274	203289
1044909	1045459
517054	727489
688494	688492
581892	582325
159205	166324
998787	998729
673028	673023
933582	933583
586034	586069
563065	557370
910334	910101
740391	741040
1050008	1050014
973183	973200
834553	834546
235207	229163
832454	832309
658787	658786
1076745	1076751
222678	222897
1033588	1033547
364554	364555
891005	890994
242416	250691
689515	689516
153543	126408
521746	521744
864643	864635
343037	342526
917796	917797
178243	178342
563903	563902
211546	211545
643570	643569
573098	579927
409328	409348
168906	157658
1059384	1059382
726432	726431
142164	142165
156988	146120
354562	346610
177288	177287
256026	256025
143329	149240
604063	604062
1077075	1077077
520447	526697
138915	138914
1031995	1031885
483133	482560
970640	970641
909305	909266
324488	323815
257885	257887
973855	973858
71244	71324
9778	9075
734413	731167
462692	460234
274674	281393
1029874	1029875
232677	232675
647959	647960
411798	411787
539711	538832
66976	66975
78065	78075
464762	464764
388026	387974
661307	661306
693339	692737
1015341	1015342
973232	973231
1002096	1001954
824162	824262
831116	831117
775112	775214
147289	153864
304177	304174
1062605	1075232
47241	47236
647637	647644
574523	574522
33567	33557
879405	879406
181241	181415
380456	380461
727245	727331
210152	208614
799557	799525
351340	354387
1029684	1029682
1014107	1014105
237019	237018
943946	943822
1058917	1058918
71241	71037
924741	924569
886046	886044
783888	784197
558794	558608
1061656	1061651
297053	299427
796265	796263
815255	815257
849028	849026
133164	133165
25016	25041
276793	276758
114740	114962
328011	328016
260252	260272
113871	114128
771506	771505
955157	955156
717591	717204
459676	458966
964303	964269
775919	775892
986019	986018
62623	62664
457621	446544
21249	21210
862663	862470
764473	764468
262153	263411
188887	188879
700427	699760
679398	679269
936603	936605
458572	477035
465639	465628
115297	122957
685677	681558
684149	684151
203817	203857
643667	643666
210323	210322
388274	388269
160025	160013
665995	666024
507019	507021
1021287	1020187
555584	555582
465415	466162
979873	979872
448252	448248
826833	826831
976351	976429
347426	347424
176933	176920
852976	852975
506050	507009
411508	411533
245432	246232
630358	630357
895977	879987
47849	47823
846814	846843
677004	677001
818073	818084
383236	383237
921511	918181
292720	292719
1068440	1068439
1059045	1059046
476982	476981
299445	299446
186283	186284
843914	843909
11683	11684
760351	760340
978581	978583
782813	782776
1023778	1023869
783051	781567
61132	61133
711714	710937
173581	173615
581337	596733
221120	221114
951815	951814
485255	485257
143865	143866
687484	687481
493894	494304
441000	441011
981164	981163
984386	984369
650322	650734
727383	727042
603233	603229
586603	586580
684833	684831
548798	553880
910853	907005
679987	679993
823090	823091
205982	187123
239301	239300
369280	369315
321747	313558
691719	691721
530949	530209
327809	327808
200053	200052
164371	164370
307728	290333
18906	35584
72368	72426
272915	276072
269894	269891
37762	37760
828913	828911
599043	599010
1044341	1044345
1090771	1073586
729087	729085
172484	172485
1078660	1085057
715383	715384
1005426	1005427
50882	56202
136004	136030
588343	588345
116323	116168
546954	546952
129647	129603
666446	666447
363203	361968
247069	247067
844044	844045
386779	386776
883390	883454
73586	73576
873871	873866
100848	100816
499616	499614
648006	648008
941172	941206
760360	760362
136082	136080
572493	572492
982887	982813
1053986	1053942
507124	506713
770109	770073
259523	259522
224771	224451
880281	880280
771012	771008
572716	572717
838816	838813
915104	915112
805187	804135
306	1401
698277	698276
976052	976053
129060	129061
864159	858527
839471	839469
819137	818813
426011	426001
410139	410014
716615	716614
369967	369966
396705	396706
718079	718078
907585	907592
374892	374870
377348	377825
373175	373646
318643	318655
834086	834015
1021322	1022268
893393	893277
532411	532266
834896	834897
69897	69962
390279	390277
682392	682394
428306	428370
256457	256456
1038801	1038802
388107	388108
673240	673239
625856	625857
827439	827436
796251	796244
530436	530417
45058	45057
68975	69074
489322	489316
719669	719688
822380	822359
67594	67593
909839	909834
208618	208617
51320	51334
856394	856396
73361	59821
363015	363121
25264	25271
73241	234928
1056033	1056031
600331	600328
791528	788174
610699	610698
392308	392310
549005	549004
680315	680313
1600	1465
598840	598841
169476	169478
496153	498945
899906	899907
1016000	1016003
580440	588884
643672	643673
506186	506187
338504	338502
874352	701708
373224	373221
415319	415303
553273	553328
193141	193140
447529	447531
88570	88569
370289	370301
924540	926589
420887	420892
262468	262469
386469	389612
231912	230134
265059	265065
618530	619839
316454	316464
636066	636063
27939	27938
759668	759670
724977	724976
586682	586668
